"policy_id","customer_age","gender","region","premium_amount"
"POL_1186","45","male","northeast","8603.8234"
"POL_1187","20","male","northwest","37465.34375"
"POL_1188","62","female","northwest","13844.7972"
"POL_1189","43","female","northeast","21771.3423"
"POL_1190","23","female","southwest","13126.67745"
"POL_1191","31","female","northwest","5327.40025"
"POL_1192","41","female","northeast","13725.47184"
"POL_1193","58","female","northeast","13019.16105"
"POL_1194","48","female","northwest","8671.19125"
"POL_1195","31","female","northwest","4134.08245"
"POL_1196","19","female","northwest","18838.70366"
"POL_1197","19","female","northwest","33307.5508"
"POL_1198","41","male","southeast","5699.8375"
"POL_1199","40","male","northwest","6393.60345"
"POL_1200","31","female","southwest","4934.705"
"POL_1201","37","male","northwest","6198.7518"
"POL_1202","46","male","northwest","8733.22925"
"POL_1203","22","male","northwest","2055.3249"
"POL_1204","51","male","northeast","9964.06"
"POL_1205","18","female","southeast","18223.4512"
"POL_1206","35","male","northwest","5116.5004"
"POL_1207","59","female","southwest","36910.60803"
"POL_1208","36","male","southwest","38415.474"
"POL_1209","37","female","northeast","20296.86345"
"POL_1210","59","male","southwest","12347.172"
"POL_1211","36","male","northwest","5373.36425"
"POL_1212","39","male","southeast","23563.01618"
"POL_1213","18","male","northeast","1702.4553"
"POL_1214","52","female","southwest","10806.839"
"POL_1215","27","female","northwest","3956.07145"
"POL_1216","18","male","northeast","12890.05765"
"POL_1217","40","male","southeast","5415.6612"
"POL_1218","29","male","southeast","4058.1161"
"POL_1219","46","female","southwest","41661.602"
"POL_1220","38","female","northwest","7537.1639"
"POL_1221","30","female","northeast","4718.20355"
"POL_1222","40","male","southeast","6593.5083"
"POL_1223","50","male","southeast","8442.667"
"POL_1224","20","female","southeast","26125.67477"
"POL_1225","41","male","northeast","6858.4796"
"POL_1226","33","female","southeast","4795.6568"
"POL_1227","38","male","northeast","6640.54485"
"POL_1228","42","male","southeast","7162.0122"
"POL_1229","56","male","southeast","10594.2257"
"POL_1230","58","male","northeast","11938.25595"
"POL_1231","52","male","northwest","60021.39897"
"POL_1232","20","female","southwest","20167.33603"
"POL_1233","54","female","northwest","12479.70895"
"POL_1234","58","male","southwest","11345.519"
"POL_1235","45","female","southeast","8515.7587"
"POL_1236","26","male","northwest","2699.56835"
"POL_1237","63","female","northeast","14449.8544"
"POL_1238","58","female","northwest","12224.35085"
"POL_1239","37","male","northeast","6985.50695"
"POL_1240","25","female","southeast","3238.4357"
"POL_1241","52","male","southeast","47269.854"
"POL_1242","64","male","southeast","49577.6624"
"POL_1243","22","female","northwest","4296.2712"
"POL_1244","28","female","southeast","3171.6149"
"POL_1245","18","male","southeast","1135.9407"
"POL_1246","28","male","southwest","5615.369"
"POL_1247","45","female","southwest","9101.798"
"POL_1248","33","male","southwest","6059.173"
"POL_1249","18","female","southeast","1633.9618"
"POL_1250","32","male","northeast","37607.5277"
"POL_1251","24","male","northeast","18648.4217"
"POL_1252","19","male","southwest","1241.565"
"POL_1253","20","male","southwest","16232.847"
"POL_1254","40","female","southwest","15828.82173"
"POL_1255","34","female","southeast","4415.1588"
"POL_1256","42","female","southwest","6474.013"
"POL_1257","51","female","northwest","11436.73815"
"POL_1258","54","female","northwest","11305.93455"
"POL_1259","55","male","northwest","30063.58055"
"POL_1260","52","female","northeast","10197.7722"
"POL_1261","32","female","northeast","4544.2348"
"POL_1262","28","male","southwest","3277.161"
"POL_1263","41","female","southeast","6770.1925"
"POL_1264","43","female","southwest","7337.748"
"POL_1265","49","female","northeast","10370.91255"
"POL_1266","64","male","southeast","26926.5144"
"POL_1267","55","female","southwest","10704.47"
"POL_1268","24","male","northeast","34254.05335"
"POL_1269","20","female","southwest","1880.487"
"POL_1270","45","male","southwest","8615.3"
"POL_1271","26","male","northwest","3292.52985"
"POL_1272","25","female","northwest","3021.80915"
"POL_1273","43","male","southeast","14478.33015"
"POL_1274","35","male","southeast","4747.0529"
"POL_1275","26","male","southeast","17043.3414"
"POL_1276","57","male","southwest","10959.33"
"POL_1277","22","female","northeast","2741.948"
"POL_1278","32","female","northwest","4357.04365"
"POL_1279","39","male","northeast","22462.04375"
"POL_1280","25","female","northwest","4189.1131"
"POL_1281","48","female","southeast","8283.6807"
"POL_1282","47","female","northwest","24535.69855"
"POL_1283","18","female","northeast","14283.4594"
"POL_1284","18","male","southeast","1720.3537"
"POL_1285","61","male","southwest","47403.88"
"POL_1286","47","female","northeast","8534.6718"
"POL_1287","28","female","northeast","3732.6251"
"POL_1288","36","female","southwest","5472.449"
"POL_1289","20","male","southwest","38344.566"
"POL_1290","44","male","southeast","7147.4728"
"POL_1291","38","female","northeast","7133.9025"
"POL_1292","19","male","southwest","34828.654"
"POL_1293","21","male","southeast","1515.3449"
"POL_1294","46","male","northwest","9301.89355"
"POL_1295","58","male","northeast","11931.12525"
"POL_1296","20","male","southwest","1964.78"
"POL_1297","18","male","northeast","1708.92575"
"POL_1298","28","female","southeast","4340.4409"
"POL_1299","33","male","northwest","5261.46945"
"POL_1300","19","female","northwest","2710.82855"
"POL_1301","45","male","southeast","62592.87309"
"POL_1302","62","male","northwest","46718.16325"
"POL_1303","25","female","southwest","3208.787"
"POL_1304","43","male","southwest","37829.7242"
"POL_1305","42","male","northeast","21259.37795"
"POL_1306","24","female","southeast","2464.6188"
"POL_1307","29","female","northeast","16115.3045"
"POL_1308","32","male","northwest","21472.4788"
"POL_1309","25","female","southwest","33900.653"
"POL_1310","41","male","southwest","6875.961"
"POL_1311","42","male","northwest","6940.90985"
"POL_1312","33","female","northwest","4571.41305"
"POL_1313","34","male","southwest","4536.259"
"POL_1314","19","female","southwest","36397.576"
"POL_1315","30","female","northwest","18765.87545"
"POL_1316","18","male","northeast","11272.33139"
"POL_1317","19","female","southwest","1731.677"
"POL_1318","18","male","southeast","1163.4627"
"POL_1319","35","male","northeast","19496.71917"
"POL_1320","39","female","northwest","7201.70085"
"POL_1321","31","male","northwest","5425.02335"
"POL_1322","62","male","northeast","28101.33305"
"POL_1323","62","male","southeast","12981.3457"
"POL_1324","42","female","southeast","43896.3763"
"POL_1325","31","male","northwest","4239.89265"
"POL_1326","61","male","northeast","13143.33665"
"POL_1327","42","female","northeast","7050.0213"
"POL_1328","51","male","southeast","9377.9047"
"POL_1329","23","female","northeast","22395.74424"
"POL_1330","52","male","southwest","10325.206"
"POL_1331","57","female","southeast","12629.1656"
"POL_1332","23","female","southwest","10795.93733"
"POL_1333","52","female","southwest","11411.685"
"POL_1334","50","male","northwest","10600.5483"
"POL_1335","18","female","northeast","2205.9808"
"POL_1336","18","female","southeast","1629.8335"
"POL_1337","21","female","southwest","2007.945"
"POL_1338","61","female","northwest","29141.3603"
"POL_1","19","female","southwest","16884.924"
"POL_2","18","male","southeast","1725.5523"
"POL_3","28","male","southeast","4449.462"
"POL_4","33","male","northwest","21984.47061"
"POL_5","32","male","northwest","3866.8552"
"POL_6","31","female","southeast","3756.6216"
"POL_7","46","female","southeast","8240.5896"
"POL_8","37","female","northwest","7281.5056"
"POL_9","37","male","northeast","6406.4107"
"POL_10","60","female","northwest","28923.13692"
"POL_11","25","male","northeast","2721.3208"
"POL_12","62","female","southeast","27808.7251"
"POL_13","23","male","southwest","1826.843"
"POL_14","56","female","southeast","11090.7178"
"POL_15","27","male","southeast","39611.7577"
"POL_16","19","male","southwest","1837.237"
"POL_17","52","female","northeast","10797.3362"
"POL_18","23","male","northeast","2395.17155"
"POL_19","56","male","southwest","10602.385"
"POL_20","30","male","southwest","36837.467"
"POL_21","60","female","northeast","13228.84695"
"POL_22","30","female","southwest","4149.736"
"POL_23","18","male","southeast","1137.011"
"POL_24","34","female","northeast","37701.8768"
"POL_25","37","male","northwest","6203.90175"
"POL_26","59","female","southeast","14001.1338"
"POL_27","63","female","northeast","14451.83515"
"POL_28","55","female","northwest","12268.63225"
"POL_29","23","male","northwest","2775.19215"
"POL_30","31","male","southwest","38711.0"
"POL_31","22","male","southwest","35585.576"
"POL_32","18","female","northeast","2198.18985"
"POL_33","19","female","southwest","4687.797"
"POL_34","63","male","northwest","13770.0979"
"POL_35","28","male","southwest","51194.55914"
"POL_36","19","male","northwest","1625.43375"
"POL_37","62","female","northwest","15612.19335"
"POL_38","26","male","southwest","2302.3"
"POL_39","35","male","northeast","39774.2763"
"POL_40","60","male","southwest","48173.361"
"POL_41","24","female","northeast","3046.062"
"POL_42","31","female","southeast","4949.7587"
"POL_43","41","male","southeast","6272.4772"
"POL_44","37","female","southeast","6313.759"
"POL_45","38","male","northeast","6079.6715"
"POL_46","55","male","southwest","20630.28351"
"POL_47","18","female","northeast","3393.35635"
"POL_48","28","female","northwest","3556.9223"
"POL_49","60","female","southeast","12629.8967"
"POL_50","36","male","southeast","38709.176"
"POL_51","18","female","northeast","2211.13075"
"POL_52","21","female","northwest","3579.8287"
"POL_53","48","male","southwest","23568.272"
"POL_54","36","male","southeast","37742.5757"
"POL_55","40","female","northwest","8059.6791"
"POL_56","58","male","northwest","47496.49445"
"POL_57","58","female","northeast","13607.36875"
"POL_58","18","male","southeast","34303.1672"
"POL_59","53","female","southeast","23244.7902"
"POL_60","34","female","northwest","5989.52365"
"POL_61","43","male","northeast","8606.2174"
"POL_62","25","male","southeast","4504.6624"
"POL_63","64","male","northwest","30166.61817"
"POL_64","28","female","northwest","4133.64165"
"POL_65","20","female","northwest","14711.7438"
"POL_66","19","female","southwest","1743.214"
"POL_67","61","female","southwest","14235.072"
"POL_68","40","male","northwest","6389.37785"
"POL_69","40","female","southeast","5920.1041"
"POL_70","28","male","southeast","17663.1442"
"POL_71","27","female","southeast","16577.7795"
"POL_72","31","male","northeast","6799.458"
"POL_73","53","female","southwest","11741.726"
"POL_74","58","male","southeast","11946.6259"
"POL_75","44","male","southwest","7726.854"
"POL_76","57","male","northwest","11356.6609"
"POL_77","29","female","southeast","3947.4131"
"POL_78","21","male","southeast","1532.4697"
"POL_79","22","female","northeast","2755.02095"
"POL_80","41","female","northwest","6571.02435"
"POL_81","31","male","northeast","4441.21315"
"POL_82","45","female","northeast","7935.29115"
"POL_83","22","male","southeast","37165.1638"
"POL_84","48","female","northwest","11033.6617"
"POL_85","37","female","southwest","39836.519"
"POL_86","45","male","northwest","21098.55405"
"POL_87","57","female","northwest","43578.9394"
"POL_88","56","female","southwest","11073.176"
"POL_89","46","female","northwest","8026.6666"
"POL_90","55","female","northwest","11082.5772"
"POL_91","21","female","southeast","2026.9741"
"POL_92","53","female","northwest","10942.13205"
"POL_93","59","male","northeast","30184.9367"
"POL_94","35","male","northwest","5729.0053"
"POL_95","64","female","southwest","47291.055"
"POL_96","28","female","southeast","3766.8838"
"POL_97","54","female","southwest","12105.32"
"POL_98","55","male","southeast","10226.2842"
"POL_99","56","male","northeast","22412.6485"
"POL_100","38","male","southwest","15820.699"
"POL_101","41","female","southwest","6186.127"
"POL_102","30","male","northeast","3645.0894"
"POL_103","18","female","northeast","21344.8467"
"POL_104","61","female","southeast","30942.1918"
"POL_105","34","female","southwest","5003.853"
"POL_106","20","male","northwest","17560.37975"
"POL_107","19","female","southwest","2331.519"
"POL_108","26","male","northwest","3877.30425"
"POL_109","29","male","southeast","2867.1196"
"POL_110","63","male","southeast","47055.5321"
"POL_111","54","male","northwest","10825.2537"
"POL_112","55","female","southwest","11881.358"
"POL_113","37","male","southwest","4646.759"
"POL_114","21","female","northwest","2404.7338"
"POL_115","52","male","northeast","11488.31695"
"POL_116","60","male","northeast","30259.99556"
"POL_117","58","male","southeast","11381.3254"
"POL_118","29","female","southeast","19107.7796"
"POL_119","49","female","southeast","8601.3293"
"POL_120","37","female","northwest","6686.4313"
"POL_121","44","male","southwest","7740.337"
"POL_122","18","male","northeast","1705.6245"
"POL_123","20","female","northwest","2257.47525"
"POL_124","44","male","northeast","39556.4945"
"POL_125","47","female","northwest","10115.00885"
